date,time,injury,age,sex
8/4/17,12:25,INJURED,38,M
8/4/17,12:40,INJURED,51,M
8/4/17,10:45,INJURED,54,M
8/4/17,10:40,INJURED,55,M
8/4/17,05:35,INJURED,57,M
8/4/17,10:45,INJURED,74,M
8/5/17,18:00,INJURED,25,M
8/5/17,18:30,NONE,34,M
8/5/17,05:40,INJURED,35,M
8/5/17,11:00,INJURED,36,M
8/5/17,04:15,INJURED,39,M
8/5/17,23:10,INJURED,39,M
8/5/17,16:10,NONE,43,M
8/5/17,13:10,INJURED,43,F
8/5/17,16:30,NONE,44,F
8/5/17,11:30,INJURED,53,F
8/5/17,13:30,INJURED,55,M
8/5/17,06:15,INJURED,58,M
8/5/17,13:50,INJURED,60,M
8/5/17,21:30,INJURED,63,F
8/6/17,23:45,INJURED,42,M
8/6/17,10:00,INJURED,43,M
8/6/17,06:30,INJURED,54,M
8/6/17,14:35,INJURED,0,F
8/7/17,20:25,INJURED,27,M
8/7/17,06:40,INJURED,28,M
8/7/17,09:15,INJURED,29,F
8/7/17,16:00,INJURED,41,F
8/7/17,17:40,INJURED,46,M
8/7/17,18:30,INJURED,49,F
8/7/17,14:40,INJURED,55,M
8/7/17,06:10,NONE,56,F
8/7/17,00:20,INJURED,57,M
8/7/17,11:00,INJURED,65,F
8/7/17,19:00,INJURED,79,M
8/7/17,08:20,INJURED,83,M
8/7/17,07:35,INJURED,0,M
8/8/17,23:40,INJURED,20,F
8/8/17,14:35,INJURED,23,M
8/8/17,10:45,INJURED,26,F
8/8/17,23:07,INJURED,29,F
8/8/17,08:00,INJURED,31,F
8/8/17,18:20,INJURED,36,M
8/8/17,21:45,INJURED,37,F
8/8/17,10:11,INJURED,48,M
8/8/17,18:15,INJURED,49,M
8/8/17,18:05,INJURED,51,M
8/8/17,14:13,INJURED,55,F
8/8/17,18:45,INJURED,64,F
8/8/17,06:45,INJURED,89,F
8/8/17,19:05,INJURED,0,M
8/8/17,15:30,INJURED,0,M
8/8/17,18:10,INJURED,0,
8/9/17,01:05,INJURED,19,F
8/9/17,12:10,INJURED,20,F
8/9/17,06:35,INJURED,26,F
8/9/17,21:00,INJURED,28,F
8/9/17,13:30,INJURED,29,F
8/9/17,15:50,INJURED,30,F
8/9/17,15:05,INJURED,33,M
8/9/17,15:30,INJURED,33,M
8/9/17,13:50,INJURED,37,F
8/9/17,09:05,INJURED,41,M
8/9/17,16:10,INJURED,42,M
8/9/17,12:00,INJURED,49,M
8/9/17,22:00,INJURED,53,F
8/9/17,10:00,INJURED,56,M
8/9/17,19:00,INJURED,71,M
8/9/17,18:40,INJURED,84,F
8/9/17,18:30,INJURED,0,X
8/10/17,13:00,INJURED,22,M
8/10/17,10:35,INJURED,28,F
8/10/17,21:00,INJURED,28,M
8/10/17,19:00,INJURED,29,F
8/10/17,20:30,INJURED,31,M
8/10/17,18:35,INJURED,37,M
8/10/17,12:15,INJURED,44,M
8/10/17,23:15,INJURED,60,F
8/10/17,18:25,INJURED,62,M
8/10/17,06:30,INJURED,62,M
8/10/17,18:20,INJURED,62,F
8/10/17,17:15,INJURED,0,X
8/10/17,20:24,INJURED,0,F
8/10/17,07:15,INJURED,0,M
8/10/17,11:25,INJURED,0,F
8/10/17,11:30,INJURED,0,F
8/11/17,03:20,INJURED,16,F
8/11/17,14:50,INJURED,22,M
8/11/17,11:15,INJURED,22,M
8/11/17,21:00,INJURED,25,M
8/11/17,23:45,INJURED,26,M
8/11/17,17:15,INJURED,28,M
8/11/17,10:50,INJURED,33,M
8/11/17,06:55,INJURED,44,M
8/11/17,08:25,INJURED,46,M
8/11/17,11:05,INJURED,52,F
8/11/17,06:50,INJURED,54,M
8/11/17,17:25,INJURED,57,M
8/11/17,09:40,INJURED,58,M
8/11/17,05:45,INJURED,60,M
8/11/17,19:20,INJURED,61,M
8/11/17,17:05,INJURED,75,M
8/11/17,10:00,INJURED,84,M
8/11/17,18:30,INJURED,0,X
8/11/17,10:50,INJURED,0,F
8/11/17,01:40,INJURED,0,M
8/12/17,13:40,INJURED,22,M
8/12/17,18:40,INJURED,24,M
8/12/17,05:45,INJURED,25,F
8/12/17,18:30,INJURED,27,M
8/12/17,14:00,INJURED,31,M
8/12/17,18:56,INJURED,36,M
8/12/17,16:45,INJURED,37,M
8/12/17,22:15,INJURED,39,F
8/12/17,20:35,INJURED,46,M
8/12/17,23:37,INJURED,49,M
8/12/17,02:25,INJURED,57,M
8/12/17,12:50,INJURED,65,M
8/12/17,19:05,INJURED,0,M
8/13/17,22:45,INJURED,21,M
8/13/17,20:35,INJURED,22,M
8/13/17,02:30,INJURED,24,M
8/13/17,01:20,INJURED,27,M
8/13/17,22:20,INJURED,30,M
8/13/17,03:15,INJURED,34,M
8/13/17,13:10,INJURED,39,M
8/13/17,16:30,INJURED,40,M
8/13/17,13:00,INJURED,47,M
8/13/17,22:35,INJURED,55,M
8/13/17,21:05,INJURED,0,M
8/14/17,17:20,INJURED,23,M
8/14/17,13:35,INJURED,33,F
8/14/17,19:10,INJURED,34,M
8/14/17,11:40,INJURED,35,F
8/14/17,20:20,INJURED,37,F
8/14/17,02:45,INJURED,43,F
8/14/17,11:25,INJURED,48,M
8/14/17,23:35,INJURED,52,M
8/14/17,11:30,INJURED,54,M
8/14/17,10:20,INJURED,72,M
8/15/17,18:50,INJURED,20,M
8/15/17,16:00,INJURED,24,M
8/15/17,19:55,INJURED,25,M
8/15/17,08:45,INJURED,30,M
8/15/17,11:20,INJURED,30,M
8/15/17,19:00,INJURED,32,M
8/15/17,13:50,INJURED,33,M
8/15/17,10:30,NONE,34,F
8/15/17,16:15,INJURED,34,F
8/15/17,12:05,INJURED,34,M
8/15/17,09:45,INJURED,35,M
8/15/17,16:20,INJURED,42,M
8/15/17,18:30,INJURED,51,F
8/15/17,08:00,INJURED,55,M
8/15/17,07:50,INJURED,56,M
8/15/17,20:40,INJURED,58,M
8/15/17,16:15,INJURED,59,M
8/15/17,13:40,INJURED,62,F
8/15/17,14:45,INJURED,68,F
8/15/17,19:00,INJURED,79,M
8/15/17,21:00,INJURED,0,M
8/16/17,12:06,INJURED,22,F
8/16/17,05:45,INJURED,27,F
8/16/17,14:40,INJURED,34,F
8/16/17,17:20,INJURED,37,F
8/16/17,19:50,INJURED,40,M
8/16/17,16:45,INJURED,42,F
8/16/17,18:30,INJURED,43,M
8/16/17,08:50,INJURED,48,F
8/16/17,23:00,INJURED,49,F
8/16/17,08:30,INJURED,49,M
8/16/17,20:25,INJURED,61,F
8/16/17,20:00,INJURED,68,M
8/16/17,18:15,INJURED,69,F
8/16/17,09:30,INJURED,76,M
8/16/17,19:40,INJURED,84,F
8/17/17,17:30,INJURED,20,M
8/17/17,01:00,INJURED,25,M
8/17/17,21:10,NONE,26,M
8/17/17,23:35,INJURED,28,F
8/17/17,17:30,NONE,30,F
8/17/17,12:30,INJURED,31,F
8/17/17,21:40,INJURED,32,M
8/17/17,09:00,INJURED,32,F
8/17/17,02:22,NONE,33,M
8/17/17,02:50,INJURED,35,F
8/17/17,15:00,INJURED,44,M
8/17/17,18:25,INJURED,46,M
8/17/17,23:30,NONE,47,M
8/17/17,19:45,INJURED,48,F
8/17/17,13:05,INJURED,59,M
8/17/17,23:15,INJURED,64,M
8/17/17,21:00,INJURED,0,F
8/17/17,07:30,INJURED,0,M
8/18/17,21:00,INJURED,20,M
8/18/17,16:10,INJURED,25,M
8/18/17,02:25,INJURED,25,M
8/18/17,19:20,INJURED,27,F
8/18/17,15:20,INJURED,34,M
8/18/17,09:15,INJURED,36,F
8/18/17,04:25,INJURED,49,M
8/18/17,15:40,INJURED,52,M
8/18/17,18:00,INJURED,56,F
8/18/17,11:30,INJURED,57,F
8/18/17,19:45,INJURED,59,M
8/18/17,02:20,INJURED,61,M
8/18/17,13:20,INJURED,65,M
8/18/17,08:45,INJURED,70,M
8/18/17,21:15,INJURED,75,F
8/18/17,10:55,INJURED,81,M
8/18/17,18:15,INJURED,0,F
8/18/17,23:51,INJURED,0,M
8/19/17,13:20,INJURED,21,F
8/19/17,01:00,INJURED,24,M
8/19/17,12:30,INJURED,26,M
8/19/17,14:00,INJURED,26,M
8/19/17,07:05,INJURED,29,M
8/19/17,23:25,INJURED,29,M
8/19/17,22:00,INJURED,30,M
8/19/17,09:25,INJURED,31,M
8/19/17,20:40,INJURED,32,M
8/19/17,17:20,INJURED,35,M
8/19/17,15:45,INJURED,36,F
8/19/17,23:00,INJURED,36,M
8/19/17,14:20,INJURED,36,M
8/19/17,14:20,INJURED,52,F
8/19/17,17:20,INJURED,54,F
8/19/17,13:50,INJURED,54,M
8/19/17,12:22,INJURED,56,F
8/19/17,09:40,INJURED,70,F
8/19/17,18:00,INJURED,87,M
8/19/17,01:25,INJURED,99,M
8/19/17,18:15,INJURED,0,F
8/20/17,23:25,INJURED,23,F
8/20/17,19:45,INJURED,23,M
8/20/17,18:00,INJURED,45,M
8/20/17,11:05,INJURED,46,M
8/20/17,14:50,INJURED,50,F
8/20/17,19:00,INJURED,54,M
8/20/17,10:00,INJURED,54,F
8/20/17,15:30,INJURED,64,M
8/20/17,20:50,INJURED,0,X
8/21/17,17:15,INJURED,26,M
8/21/17,15:50,INJURED,28,F
8/21/17,22:50,INJURED,34,M
8/21/17,09:45,INJURED,37,F
8/21/17,15:00,INJURED,45,
8/21/17,23:30,INJURED,46,M
8/21/17,21:40,INJURED,48,F
8/21/17,08:00,INJURED,52,F
8/21/17,07:30,INJURED,0,M
8/21/17,04:55,INJURED,0,M
8/21/17,18:50,INJURED,0,M
8/21/17,12:10,INJURED,0,M
8/22/17,12:36,INJURED,20,M
8/22/17,20:30,INJURED,26,M
8/22/17,07:25,INJURED,27,F
8/22/17,13:50,INJURED,31,F
8/22/17,07:40,INJURED,32,F
8/22/17,19:00,INJURED,34,F
8/22/17,15:40,INJURED,34,M
8/22/17,13:35,INJURED,37,M
8/22/17,19:30,INJURED,40,M
8/22/17,17:00,INJURED,41,F
8/22/17,20:10,INJURED,41,M
8/22/17,07:50,INJURED,45,F
8/22/17,16:40,INJURED,46,M
8/22/17,23:00,INJURED,47,M
8/22/17,22:30,INJURED,49,M
8/22/17,18:45,INJURED,53,M
8/22/17,18:25,INJURED,55,F
8/22/17,23:40,INJURED,55,M
8/22/17,18:25,INJURED,61,F
8/22/17,08:10,INJURED,85,M
8/22/17,12:30,INJURED,86,F
8/22/17,07:25,INJURED,0,F
8/22/17,22:46,INJURED,0,M
8/22/17,11:00,INJURED,0,M
8/23/17,17:10,INJURED,20,M
8/23/17,14:05,INJURED,28,F
8/23/17,22:30,INJURED,29,M
8/23/17,17:30,INJURED,31,F
8/23/17,20:05,NONE,35,M
8/23/17,14:54,INJURED,41,F
8/23/17,10:20,INJURED,46,M
8/23/17,21:40,INJURED,48,M
8/23/17,11:50,INJURED,49,M
8/23/17,21:00,NONE,51,M
8/23/17,09:15,NONE,53,F
8/23/17,04:30,INJURED,55,M
8/23/17,22:00,INJURED,57,M
8/23/17,17:50,INJURED,59,M
8/23/17,15:10,INJURED,74,M
8/23/17,08:20,INJURED,0,M
8/24/17,15:50,INJURED,26,M
8/24/17,18:45,INJURED,32,M
8/24/17,11:40,INJURED,40,M
8/24/17,00:10,INJURED,46,M
8/24/17,21:35,INJURED,47,M
8/24/17,17:05,INJURED,49,F
8/24/17,19:00,INJURED,56,M
8/24/17,00:22,INJURED,61,F
8/24/17,13:40,INJURED,63,F
8/24/17,22:30,INJURED,63,M
8/24/17,23:20,INJURED,65,M
8/24/17,23:05,INJURED,69,M
8/24/17,15:50,INJURED,72,M
8/24/17,19:25,INJURED,0,M
8/24/17,10:15,INJURED,0,M
8/25/17,18:15,INJURED,21,M
8/25/17,11:30,INJURED,22,F
8/25/17,14:40,INJURED,28,F
8/25/17,18:45,INJURED,29,
8/25/17,17:35,INJURED,29,F
8/25/17,02:05,INJURED,30,M
8/25/17,09:50,INJURED,30,M
8/25/17,19:30,INJURED,30,M
8/25/17,19:15,INJURED,39,M
8/25/17,15:45,INJURED,39,M
8/25/17,20:00,INJURED,40,M
8/25/17,14:15,INJURED,40,F
8/25/17,05:40,INJURED,40,M
8/25/17,22:25,INJURED,43,M
8/25/17,10:00,INJURED,44,F
8/25/17,14:00,INJURED,45,F
8/25/17,08:40,INJURED,54,F
8/25/17,22:28,INJURED,56,F
8/25/17,12:00,INJURED,63,F
8/25/17,18:30,NONE,0,X
8/25/17,19:45,INJURED,0,F
8/26/17,21:15,INJURED,21,F
8/26/17,02:20,INJURED,32,F
8/26/17,18:15,INJURED,36,M
8/26/17,18:20,INJURED,36,M
8/26/17,14:10,INJURED,38,F
8/26/17,17:30,INJURED,40,M
8/26/17,14:35,INJURED,45,F
8/26/17,15:05,INJURED,49,M
8/26/17,13:30,INJURED,64,M
8/26/17,16:40,INJURED,65,M
8/26/17,15:30,INJURED,85,F
8/27/17,20:30,INJURED,34,M
8/27/17,02:35,INJURED,37,F
8/27/17,17:58,INJURED,45,M
8/27/17,00:20,INJURED,49,M
8/27/17,11:30,INJURED,60,F
8/27/17,20:00,INJURED,72,M
8/28/17,15:15,INJURED,21,M
8/28/17,12:00,INJURED,22,M
8/28/17,01:00,INJURED,22,F
8/28/17,08:35,INJURED,23,F
8/28/17,07:30,INJURED,24,M
8/28/17,20:40,INJURED,25,M
8/28/17,07:00,INJURED,27,M
8/28/17,08:00,INJURED,27,F
8/28/17,11:30,INJURED,27,M
8/28/17,08:40,INJURED,27,F
8/28/17,17:30,INJURED,27,M
8/28/17,09:00,INJURED,36,M
8/28/17,13:30,INJURED,37,M
8/28/17,17:00,INJURED,47,M
8/28/17,20:55,INJURED,57,M
8/28/17,16:40,INJURED,59,M
8/28/17,09:30,INJURED,60,F
8/28/17,13:35,INJURED,60,M
8/28/17,08:20,INJURED,0,M
8/28/17,18:00,INJURED,0,M
8/29/17,17:50,NONE,23,M
8/29/17,20:30,INJURED,25,F
8/29/17,11:15,INJURED,29,M
8/29/17,15:45,INJURED,30,M
8/29/17,12:45,INJURED,35,M
8/29/17,16:00,INJURED,43,M
8/29/17,07:35,INJURED,47,F
8/29/17,11:25,INJURED,57,F
8/29/17,07:40,NONE,0,M
8/29/17,07:45,INJURED,0,M
8/29/17,17:50,INJURED,0,F
8/29/17,18:00,INJURED,0,M
8/30/17,17:00,INJURED,25,F
8/30/17,14:05,INJURED,34,F
8/30/17,11:00,INJURED,36,M
8/30/17,20:25,INJURED,46,M
8/30/17,10:30,INJURED,52,M
8/30/17,17:05,INJURED,60,F
8/30/17,14:10,INJURED,0,F
8/30/17,18:00,INJURED,0,M
8/31/17,13:40,INJURED,25,M
8/31/17,22:05,INJURED,25,M
8/31/17,07:40,INJURED,27,F
8/31/17,21:10,INJURED,36,M
8/31/17,11:45,INJURED,47,M
8/31/17,20:45,INJURED,50,M
8/31/17,15:35,INJURED,53,M
8/31/17,07:50,INJURED,0,F
8/31/17,06:30,INJURED,0,F
8/31/17,22:30,INJURED,0,F
9/1/17,10:55,INJURED,21,F
9/1/17,21:25,INJURED,26,F
9/1/17,18:40,INJURED,28,M
9/1/17,15:40,INJURED,40,M
9/1/17,13:30,INJURED,48,M
9/1/17,00:35,INJURED,48,M
9/1/17,07:35,INJURED,49,F
9/1/17,08:50,INJURED,54,M
9/1/17,09:25,INJURED,55,M
9/1/17,21:10,INJURED,55,M
9/1/17,10:30,INJURED,64,M
9/1/17,01:00,INJURED,65,M
9/1/17,16:30,INJURED,67,F
9/1/17,08:05,INJURED,83,M
9/1/17,11:10,INJURED,0,X
9/1/17,13:50,INJURED,0,F
9/1/17,21:10,INJURED,0,
9/1/17,17:50,INJURED,0,F
9/2/17,20:00,INJURED,30,M
9/2/17,00:30,INJURED,40,M
9/2/17,04:00,INJURED,40,M
9/2/17,23:00,INJURED,44,M
9/2/17,13:30,INJURED,44,F
9/2/17,01:00,INJURED,51,M
9/2/17,09:28,INJURED,54,M
9/2/17,04:30,INJURED,59,M
9/2/17,05:20,INJURED,63,F
9/2/17,23:15,INJURED,64,F
9/2/17,09:20,INJURED,79,F
9/2/17,21:30,INJURED,0,M
9/3/17,02:10,INJURED,28,M
9/3/17,02:40,INJURED,29,M
9/3/17,12:35,NONE,34,F
9/3/17,18:00,INJURED,37,F
9/3/17,15:00,NONE,44,M
9/3/17,01:58,INJURED,44,M
9/3/17,15:15,INJURED,47,M
9/3/17,15:00,INJURED,49,F
9/3/17,19:42,INJURED,52,F
9/3/17,00:10,INJURED,54,M
9/3/17,22:30,INJURED,58,M
9/3/17,00:01,NONE,63,M
9/3/17,15:15,INJURED,0,F
9/3/17,15:30,INJURED,0,M
9/4/17,11:15,NONE,21,F
9/4/17,17:00,INJURED,26,F
9/4/17,02:10,INJURED,30,M
9/4/17,02:10,INJURED,31,F
9/4/17,17:25,INJURED,34,M
9/4/17,21:00,INJURED,44,M
9/4/17,12:20,INJURED,51,F
9/4/17,20:30,INJURED,52,M
9/4/17,01:10,INJURED,60,F
9/4/17,00:30,INJURED,68,M
9/4/17,11:15,INJURED,0,F
9/4/17,13:17,INJURED,0,F
9/5/17,20:17,INJURED,16,M
9/5/17,23:00,INJURED,20,F
9/5/17,08:25,INJURED,24,M
9/5/17,20:49,INJURED,27,M
9/5/17,08:15,INJURED,29,F
9/5/17,13:45,INJURED,30,M
9/5/17,11:00,INJURED,30,M
9/5/17,19:15,INJURED,35,M
9/5/17,10:20,INJURED,38,F
9/5/17,19:45,INJURED,42,M
9/5/17,17:40,INJURED,50,M
9/5/17,04:50,INJURED,56,M
9/5/17,23:25,INJURED,56,M
9/5/17,19:25,INJURED,70,M
9/5/17,14:45,INJURED,72,F
9/5/17,17:25,INJURED,0,M
9/5/17,17:05,INJURED,0,M
9/6/17,23:00,INJURED,20,F
9/6/17,22:30,INJURED,20,M
9/6/17,14:30,INJURED,28,M
9/6/17,20:40,INJURED,30,M
9/6/17,05:35,INJURED,35,F
9/6/17,05:00,INJURED,38,M
9/6/17,09:05,INJURED,39,F
9/6/17,20:20,NONE,45,M
9/6/17,18:15,INJURED,46,M
9/6/17,17:29,INJURED,47,M
9/6/17,00:40,INJURED,47,M
9/6/17,20:20,INJURED,48,M
9/6/17,21:20,INJURED,49,F
9/6/17,12:50,INJURED,52,F
9/6/17,19:53,INJURED,52,M
9/6/17,23:21,NONE,58,F
9/6/17,21:00,INJURED,63,F
9/6/17,23:20,INJURED,0,F
9/6/17,08:05,INJURED,0,F
9/6/17,07:57,INJURED,0,M
9/7/17,18:00,NONE,22,M
9/7/17,12:49,INJURED,22,F
9/7/17,22:20,INJURED,23,M
9/7/17,12:30,INJURED,24,M
9/7/17,09:15,INJURED,25,M
9/7/17,17:20,INJURED,26,F
9/7/17,17:50,INJURED,28,F
9/7/17,15:00,INJURED,28,M
9/7/17,09:00,INJURED,28,F
9/7/17,08:45,INJURED,35,M
9/7/17,13:45,INJURED,45,M
9/7/17,00:35,INJURED,50,M
9/7/17,12:30,INJURED,57,M
9/7/17,13:10,INJURED,63,M
9/7/17,14:55,INJURED,76,M
9/7/17,07:30,INJURED,78,F
9/7/17,21:20,INJURED,0,X
9/7/17,07:00,INJURED,0,F
9/8/17,20:55,INJURED,21,F
9/8/17,19:15,INJURED,21,M
9/8/17,08:00,INJURED,22,F
9/8/17,14:30,INJURED,24,F
9/8/17,02:50,INJURED,25,M
9/8/17,15:30,INJURED,25,M
9/8/17,22:20,NONE,29,M
9/8/17,00:25,INJURED,36,F
9/8/17,17:30,INJURED,38,M
9/8/17,01:05,INJURED,43,M
9/8/17,10:00,INJURED,45,F
9/8/17,18:50,INJURED,46,M
9/8/17,10:45,INJURED,65,M
9/8/17,23:15,INJURED,70,M
9/8/17,07:50,INJURED,92,M
9/8/17,10:00,INJURED,0,M
9/8/17,19:05,INJURED,0,M
9/9/17,23:10,INJURED,22,M
9/9/17,16:40,INJURED,24,F
9/9/17,22:05,INJURED,35,M
9/9/17,10:35,INJURED,38,F
9/9/17,05:10,INJURED,49,M
9/9/17,01:53,INJURED,55,M
9/9/17,19:20,INJURED,55,M
9/9/17,17:20,INJURED,60,M
9/9/17,15:25,INJURED,62,M
9/9/17,20:30,INJURED,63,M
9/9/17,09:50,INJURED,64,M
9/9/17,21:30,INJURED,70,F
9/9/17,14:30,INJURED,0,M
9/10/17,12:40,INJURED,20,F
9/10/17,19:05,INJURED,21,F
9/10/17,21:40,INJURED,22,F
9/10/17,20:50,INJURED,22,M
9/10/17,13:20,INJURED,30,M
9/10/17,09:20,INJURED,35,F
9/10/17,16:10,NONE,37,F
9/10/17,02:05,INJURED,37,M
9/10/17,22:10,NONE,50,M
9/10/17,17:20,INJURED,54,M
9/10/17,13:15,INJURED,65,M
9/10/17,19:30,INJURED,73,M
9/10/17,11:20,INJURED,0,M
9/11/17,09:55,INJURED,21,F
9/11/17,14:15,INJURED,26,M
9/11/17,08:19,INJURED,32,M
9/11/17,19:00,INJURED,32,M
9/11/17,07:30,INJURED,33,F
9/11/17,07:39,INJURED,34,F
9/11/17,09:55,INJURED,38,M
9/11/17,08:30,INJURED,51,F
9/11/17,11:10,INJURED,54,F
9/11/17,14:05,INJURED,65,M
9/11/17,17:15,INJURED,0,M
9/11/17,07:45,INJURED,0,F
9/12/17,18:20,INJURED,20,M
9/12/17,13:20,INJURED,21,M
9/12/17,07:40,INJURED,22,F
9/12/17,18:05,INJURED,22,M
9/12/17,07:40,INJURED,23,M
9/12/17,14:30,NONE,26,M
9/12/17,22:00,INJURED,27,M
9/12/17,06:50,INJURED,35,F
9/12/17,21:00,INJURED,37,M
9/12/17,22:00,INJURED,37,M
9/12/17,00:45,NONE,40,F
9/12/17,19:00,INJURED,42,M
9/12/17,18:30,INJURED,45,F
9/12/17,17:35,NONE,63,M
9/12/17,22:40,INJURED,66,F
9/12/17,23:10,INJURED,77,M
9/12/17,11:56,INJURED,0,M
9/12/17,15:10,INJURED,0,F
9/12/17,07:20,INJURED,0,M
9/12/17,22:10,INJURED,0,F
9/12/17,07:30,INJURED,0,M
9/13/17,08:50,INJURED,21,M
9/13/17,19:15,INJURED,22,F
9/13/17,16:40,INJURED,26,M
9/13/17,18:45,INJURED,26,F
9/13/17,18:30,INJURED,30,M
9/13/17,16:35,NONE,31,M
9/13/17,15:30,INJURED,31,M
9/13/17,12:50,INJURED,31,M
9/13/17,14:15,INJURED,32,M
9/13/17,14:05,INJURED,33,M
9/13/17,16:40,INJURED,35,M
9/13/17,22:05,INJURED,36,M
9/13/17,12:50,INJURED,43,M
9/13/17,09:30,INJURED,47,M
9/13/17,17:30,INJURED,49,M
9/13/17,09:45,INJURED,62,F
9/13/17,12:00,INJURED,73,M
9/13/17,15:00,INJURED,0,F
9/13/17,12:10,INJURED,0,M
9/14/17,18:00,NONE,20,M
9/14/17,21:30,INJURED,24,M
9/14/17,11:00,NONE,26,F
9/14/17,17:18,INJURED,28,F
9/14/17,14:30,INJURED,32,F
9/14/17,15:50,INJURED,33,M
9/14/17,06:52,INJURED,51,M
9/14/17,19:50,INJURED,52,M
9/14/17,10:35,INJURED,52,M
9/14/17,16:50,INJURED,70,F
9/14/17,08:35,INJURED,0,F
9/14/17,06:30,INJURED,0,M
9/14/17,15:00,INJURED,0,M
9/15/17,23:10,INJURED,21,M
9/15/17,06:11,INJURED,26,F
9/15/17,15:45,INJURED,26,M
9/15/17,17:30,INJURED,31,M
9/15/17,14:50,INJURED,35,M
9/15/17,12:00,INJURED,35,F
9/15/17,18:15,INJURED,38,M
9/15/17,10:15,INJURED,40,F
9/15/17,15:44,INJURED,45,M
9/15/17,15:00,INJURED,48,M
9/15/17,22:25,INJURED,58,F
9/15/17,14:30,INJURED,0,M
9/15/17,17:30,INJURED,0,M
9/15/17,08:30,INJURED,0,F
9/16/17,01:55,INJURED,24,M
9/16/17,06:45,NONE,26,M
9/16/17,16:15,INJURED,37,M
9/16/17,16:05,INJURED,39,M
9/16/17,11:00,NONE,58,M
9/16/17,02:00,INJURED,0,M
9/16/17,13:20,INJURED,0,M
9/17/17,18:05,INJURED,27,F
9/17/17,21:00,NONE,33,M
9/17/17,18:36,INJURED,38,M
9/17/17,13:16,INJURED,40,F
9/17/17,17:50,INJURED,41,M
9/17/17,10:00,INJURED,41,M
9/17/17,18:00,INJURED,41,M
9/17/17,11:00,INJURED,54,M
9/17/17,09:05,INJURED,58,M
9/17/17,16:40,INJURED,60,M
9/17/17,17:40,INJURED,62,M
9/17/17,00:15,INJURED,0,M
9/18/17,22:05,INJURED,22,F
9/18/17,14:15,INJURED,22,F
9/18/17,20:20,INJURED,23,F
9/18/17,13:25,INJURED,25,M
9/18/17,07:20,INJURED,28,F
9/18/17,19:10,INJURED,29,M
9/18/17,14:40,INJURED,30,M
9/18/17,15:05,INJURED,31,F
9/18/17,18:50,INJURED,32,M
9/18/17,07:10,INJURED,33,M
9/18/17,17:10,INJURED,34,M
9/18/17,17:55,INJURED,40,M
9/18/17,10:30,INJURED,49,M
9/18/17,20:20,INJURED,53,M
9/18/17,12:50,INJURED,53,M
9/18/17,05:30,INJURED,54,M
9/18/17,10:50,INJURED,60,F
9/18/17,20:50,INJURED,61,F
9/18/17,17:00,INJURED,65,M
9/18/17,19:55,INJURED,68,F
9/18/17,16:50,INJURED,0,M
9/19/17,21:15,INJURED,20,M
9/19/17,19:50,INJURED,22,F
9/19/17,01:50,INJURED,23,M
9/19/17,22:20,INJURED,30,F
9/19/17,05:20,INJURED,40,M
9/19/17,21:00,INJURED,41,F
9/19/17,15:30,INJURED,41,M
9/19/17,07:40,INJURED,46,M
9/19/17,19:40,INJURED,51,F
9/19/17,13:05,INJURED,55,F
9/19/17,13:45,INJURED,57,M
9/19/17,07:50,INJURED,68,M
9/19/17,11:30,INJURED,73,M
9/19/17,21:05,NONE,0,M
9/19/17,17:20,INJURED,0,X
9/19/17,07:00,INJURED,0,F
9/20/17,08:00,INJURED,22,F
9/20/17,16:30,INJURED,26,F
9/20/17,20:25,INJURED,27,M
9/20/17,18:40,INJURED,28,M
9/20/17,07:58,INJURED,31,M
9/20/17,11:15,INJURED,34,F
9/20/17,07:15,INJURED,36,F
9/20/17,16:15,INJURED,42,M
9/20/17,20:00,INJURED,43,F
9/20/17,17:55,INJURED,51,F
9/20/17,17:20,INJURED,52,F
9/20/17,00:01,INJURED,55,M
9/20/17,17:25,INJURED,88,F
9/20/17,14:30,INJURED,0,F
9/20/17,00:20,INJURED,0,M
9/20/17,18:00,INJURED,0,F
9/21/17,22:54,INJURED,20,M
9/21/17,09:43,INJURED,21,M
9/21/17,09:00,INJURED,23,F
9/21/17,15:40,INJURED,27,M
9/21/17,14:20,INJURED,33,F
9/21/17,05:40,INJURED,37,M
9/21/17,18:00,NONE,47,M
9/21/17,05:55,INJURED,48,M
9/21/17,09:10,INJURED,75,F
9/21/17,13:20,NONE,0,X
9/22/17,23:25,NONE,21,F
9/22/17,20:20,INJURED,21,M
9/22/17,11:10,INJURED,24,M
9/22/17,14:30,INJURED,26,M
9/22/17,20:53,INJURED,28,F
9/22/17,21:30,INJURED,31,F
9/22/17,19:30,INJURED,31,M
9/22/17,11:26,INJURED,32,M
9/22/17,22:00,NONE,39,M
9/22/17,13:45,INJURED,39,M
9/22/17,16:40,INJURED,42,M
9/22/17,22:05,INJURED,43,M
9/22/17,21:45,INJURED,49,M
9/22/17,13:45,INJURED,55,M
9/22/17,00:45,INJURED,61,M
9/22/17,16:05,INJURED,70,M
9/22/17,21:00,INJURED,0,F
9/22/17,22:10,INJURED,0,M
9/22/17,13:00,INJURED,0,F
9/23/17,14:40,INJURED,24,M
9/23/17,03:40,INJURED,31,M
9/23/17,08:40,INJURED,33,M
9/23/17,02:15,INJURED,36,F
9/23/17,15:20,INJURED,39,M
9/23/17,13:35,INJURED,47,F
9/23/17,19:24,INJURED,53,M
