date,time,injury,age,PED_ROLE,sex
08/27/2018,8:45,INJURED,29,Pedestrian,F
07/12/2018,11:45,INJURED,70,Pedestrian,F
02/05/2018,15:54,INJURED,9,Pedestrian,F
06/04/2018,7:47,NONE,30,Pedestrian,M
03/04/2018,23:20,INJURED,51,Pedestrian,M
10/12/2019,15:19,INJURED,72,Pedestrian,M
04/10/2017,8:20,INJURED,7,Pedestrian,M
09/16/2019,17:44,INJURED,60,Pedestrian,M
12/12/2017,18:44,INJURED,33,Pedestrian,M
11/03/2018,15:20,INJURED,43,Pedestrian,F
12/20/2017,9:20,INJURED,73,Pedestrian,F
07/14/2018,10:02,NONE,4,Pedestrian,F
11/02/2017,14:15,INJURED,10,Pedestrian,F
09/24/2017,14:35,INJURED,26,Pedestrian,F
02/14/2017,11:30,INJURED,29,Pedestrian,M
04/28/2018,13:21,KILLED,9,Pedestrian,M
09/26/2017,18:20,INJURED,58,Pedestrian,F
09/18/2017,10:45,INJURED,68,Pedestrian,F
09/05/2018,17:43,INJURED,27,Pedestrian,M
05/12/2018,20:30,INJURED,33,Pedestrian,F
01/30/2018,7:30,INJURED,14,Pedestrian,M
04/12/2017,5:30,INJURED,60,Pedestrian,M
06/14/2017,8:23,INJURED,41,Pedestrian,F
09/14/2018,20:15,NONE,43,Pedestrian,M
09/01/2019,4:11,INJURED,27,Pedestrian,F
01/09/2019,20:50,INJURED,44,Pedestrian,M
12/07/2017,13:20,INJURED,31,Pedestrian,F
08/02/2018,10:40,INJURED,58,Pedestrian,F
07/08/2017,22:30,INJURED,15,Pedestrian,F
04/05/2017,8:30,INJURED,67,Pedestrian,M
10/10/2017,8:20,INJURED,26,Pedestrian,F
10/18/2017,9:10,INJURED,57,Pedestrian,M
06/19/2019,17:10,INJURED,35,Pedestrian,F
07/20/2018,18:06,INJURED,79,Pedestrian,F
09/29/2017,6:48,INJURED,23,Pedestrian,M
06/11/2019,6:54,INJURED,65,Pedestrian,M
03/15/2017,0:00,INJURED,27,Pedestrian,F
05/21/2017,1:50,INJURED,30,Pedestrian,M
12/11/2017,17:00,NONE,0,Pedestrian,F
09/27/2017,12:55,INJURED,25,Pedestrian,F
08/30/2018,8:50,INJURED,22,Pedestrian,M
05/22/2019,20:46,INJURED,70,Pedestrian,M
10/11/2018,17:55,INJURED,55,Pedestrian,F
10/19/2017,12:00,INJURED,53,Pedestrian,F
03/08/2018,19:00,INJURED,64,Pedestrian,M
05/01/2019,22:20,INJURED,54,Pedestrian,M
05/07/2018,19:37,INJURED,29,Pedestrian,F
02/15/2018,9:40,INJURED,69,Pedestrian,F
08/05/2019,20:40,INJURED,38,Pedestrian,M
05/16/2019,1:23,NONE,55,Pedestrian,M
02/18/2018,19:00,INJURED,27,Pedestrian,F
06/06/2017,21:22,INJURED,68,Pedestrian,F
03/25/2016,16:15,INJURED,26,Pedestrian,M
11/06/2017,6:25,INJURED,49,Pedestrian,F
08/19/2017,14:50,INJURED,0,Pedestrian,M
11/15/2018,6:53,INJURED,0,Pedestrian,F
09/28/2017,9:30,INJURED,28,Pedestrian,M
12/18/2018,6:13,INJURED,46,Pedestrian,M
02/08/2019,6:16,INJURED,57,Pedestrian,M
06/26/2019,14:45,INJURED,26,Pedestrian,F
01/12/2017,0:44,INJURED,64,Pedestrian,M
02/05/2019,12:55,INJURED,62,Pedestrian,F
01/26/2019,9:50,INJURED,32,Pedestrian,F
12/12/2018,6:58,KILLED,71,Pedestrian,M
02/01/2019,16:40,NONE,36,Pedestrian,F
02/27/2018,17:25,INJURED,10,Pedestrian,F
03/11/2018,0:50,INJURED,41,Pedestrian,M
10/01/2017,15:00,INJURED,0,Pedestrian,M
10/05/2019,10:36,INJURED,41,Pedestrian,F
01/23/2017,21:10,INJURED,46,Pedestrian,F
11/03/2018,4:00,NONE,0,Pedestrian,M
12/31/2018,17:30,INJURED,48,Pedestrian,F
11/11/2018,0:05,INJURED,28,Pedestrian,M
03/15/2017,18:22,NONE,32,Pedestrian,M
09/20/2018,9:00,INJURED,20,Pedestrian,M
02/17/2019,22:33,INJURED,18,Pedestrian,F
11/20/2017,13:00,INJURED,56,Pedestrian,M
05/21/2017,15:30,INJURED,50,Pedestrian,M
11/02/2018,8:40,INJURED,52,Pedestrian,F
05/17/2017,8:07,INJURED,71,Pedestrian,M
05/03/2019,7:10,INJURED,18,Pedestrian,M
12/15/2017,18:11,NONE,8,Pedestrian,F
10/09/2018,15:00,NONE,64,Pedestrian,M
05/11/2017,13:50,INJURED,26,Pedestrian,M
04/30/2019,12:28,INJURED,30,Pedestrian,F
03/05/2017,11:15,INJURED,11,Pedestrian,M
10/15/2017,22:52,INJURED,22,Pedestrian,F
10/22/2019,5:50,INJURED,52,Pedestrian,M
10/16/2019,21:25,INJURED,41,Pedestrian,F
10/03/2019,10:05,INJURED,51,Pedestrian,F
04/26/2018,13:10,INJURED,37,Pedestrian,F
07/09/2018,13:50,INJURED,80,Pedestrian,F
12/31/2018,18:05,NONE,27,Pedestrian,F
09/13/2019,17:26,INJURED,36,Pedestrian,F
03/23/2017,8:00,INJURED,16,Pedestrian,M
04/25/2017,12:08,INJURED,62,Pedestrian,F
03/26/2018,0:07,INJURED,50,Pedestrian,M
09/14/2018,22:15,NONE,47,Pedestrian,M
10/13/2017,12:40,INJURED,45,Pedestrian,M
03/04/2018,15:20,INJURED,7,Pedestrian,M
11/02/2018,20:25,INJURED,21,Pedestrian,F
01/19/2019,20:45,INJURED,59,Pedestrian,F
04/26/2019,21:50,INJURED,32,Pedestrian,M
11/11/2017,11:50,INJURED,54,Pedestrian,F
11/02/2017,19:00,INJURED,54,Pedestrian,M
06/19/2017,15:55,INJURED,83,Pedestrian,M
09/14/2017,5:50,INJURED,56,Pedestrian,M
02/24/2018,9:00,INJURED,25,Pedestrian,F
11/10/2018,22:35,NONE,6,Pedestrian,M
12/14/2017,21:38,INJURED,82,Pedestrian,F
02/07/2019,20:00,INJURED,57,Pedestrian,F
02/16/2017,7:55,INJURED,27,Pedestrian,F
04/02/2017,17:15,INJURED,7,Pedestrian,M
05/17/2019,19:20,INJURED,36,Pedestrian,F
10/27/2017,19:55,INJURED,61,Pedestrian,F
08/29/2017,21:30,INJURED,37,Pedestrian,M
05/15/2018,8:20,INJURED,67,Pedestrian,M
05/20/2017,20:00,INJURED,30,Pedestrian,F
02/16/2019,16:50,INJURED,40,Pedestrian,M
11/30/2016,23:00,INJURED,36,Pedestrian,F
05/06/2018,10:35,INJURED,62,Pedestrian,M
03/10/2019,21:09,INJURED,33,Pedestrian,M
12/10/2017,15:00,INJURED,52,Pedestrian,F
02/13/2017,9:00,INJURED,30,Pedestrian,M
09/13/2019,19:52,INJURED,55,Pedestrian,M
08/11/2018,3:05,INJURED,24,Pedestrian,F
09/15/2019,19:00,INJURED,51,Pedestrian,F
05/15/2017,17:30,INJURED,79,Pedestrian,F
12/16/2017,15:16,INJURED,14,Pedestrian,F
12/07/2017,17:00,INJURED,0,Pedestrian,M
09/07/2017,16:00,INJURED,65,Pedestrian,M
04/02/2019,23:15,INJURED,23,Pedestrian,M
05/06/2018,21:48,INJURED,27,Pedestrian,F
10/17/2018,8:51,INJURED,45,Pedestrian,F
12/21/2018,0:00,INJURED,31,Pedestrian,F
02/07/2018,20:38,INJURED,30,Pedestrian,F
01/26/2019,19:25,INJURED,34,Pedestrian,M
01/27/2017,19:35,INJURED,15,Pedestrian,F
04/12/2019,22:00,INJURED,39,Pedestrian,M
01/24/2019,11:15,INJURED,69,Pedestrian,F
10/02/2017,19:27,INJURED,10,Pedestrian,M
04/13/2018,16:00,INJURED,67,Pedestrian,M
07/24/2018,12:00,INJURED,10,Pedestrian,M
10/04/2019,9:05,INJURED,60,Pedestrian,F
09/08/2018,18:37,INJURED,28,Pedestrian,M
04/05/2019,11:14,INJURED,47,Pedestrian,M
11/07/2018,13:40,INJURED,53,Pedestrian,F
07/20/2017,19:00,NONE,36,Pedestrian,F
02/23/2018,8:20,INJURED,62,Pedestrian,M
02/01/2018,23:20,INJURED,0,Pedestrian,F
04/08/2017,6:40,NONE,23,Pedestrian,M
11/16/2017,17:45,INJURED,28,Pedestrian,M
08/02/2018,22:14,INJURED,29,Pedestrian,M
03/23/2017,17:45,INJURED,25,Pedestrian,M
05/14/2017,15:00,INJURED,45,Pedestrian,F
07/14/2017,16:30,INJURED,64,Pedestrian,M
02/12/2018,6:40,INJURED,63,Pedestrian,F
03/05/2019,14:00,INJURED,35,Pedestrian,F
10/29/2018,9:15,INJURED,66,Pedestrian,M
04/02/2019,18:40,INJURED,60,Pedestrian,M
02/23/2017,20:39,INJURED,66,Pedestrian,M
09/23/2017,18:33,INJURED,37,Pedestrian,F
08/06/2018,11:30,INJURED,50,Pedestrian,F
09/22/2018,8:43,INJURED,63,Pedestrian,
11/06/2018,20:00,INJURED,25,Pedestrian,F
07/22/2018,12:33,INJURED,29,Pedestrian,F
12/27/2018,17:00,INJURED,49,Pedestrian,M
07/31/2019,14:55,INJURED,31,Pedestrian,M
04/08/2016,22:50,NONE,30,Pedestrian,M
11/03/2017,6:59,INJURED,46,Pedestrian,F
05/14/2019,13:30,INJURED,71,Pedestrian,F
06/14/2017,23:55,INJURED,55,Pedestrian,F
09/24/2017,23:40,INJURED,49,Pedestrian,F
01/19/2019,16:25,INJURED,49,Pedestrian,F
04/14/2017,13:25,INJURED,29,Pedestrian,M
03/21/2017,11:28,INJURED,65,Pedestrian,F
02/03/2017,12:30,INJURED,24,Pedestrian,M
03/19/2019,10:30,INJURED,66,Pedestrian,F
01/03/2017,18:20,INJURED,16,Pedestrian,F
12/24/2018,19:30,INJURED,22,Pedestrian,F
10/24/2017,16:10,INJURED,65,Pedestrian,F
05/16/2019,3:48,INJURED,27,Pedestrian,F
10/17/2017,20:40,INJURED,22,Pedestrian,F
07/20/2018,4:15,INJURED,24,Pedestrian,F
09/10/2018,17:30,INJURED,41,Pedestrian,F
01/03/2018,6:40,INJURED,15,Pedestrian,M
05/10/2018,22:50,INJURED,38,Pedestrian,M
03/02/2017,8:04,INJURED,49,Pedestrian,F
05/25/2017,21:00,INJURED,28,Pedestrian,M
06/11/2019,18:00,INJURED,37,Pedestrian,F
05/23/2019,16:00,INJURED,40,Pedestrian,M
06/02/2018,9:05,INJURED,24,Pedestrian,M
08/17/2019,21:05,INJURED,66,Pedestrian,F
04/16/2018,2:01,NONE,0,Pedestrian,F
03/12/2019,21:29,INJURED,75,Pedestrian,F
08/23/2017,17:00,INJURED,42,Pedestrian,F
06/21/2018,16:45,INJURED,32,Pedestrian,M
09/15/2017,17:15,INJURED,12,Pedestrian,M
03/05/2019,8:45,INJURED,29,Pedestrian,F
08/19/2017,17:00,INJURED,6,Pedestrian,M
01/12/2019,20:10,INJURED,48,Pedestrian,M
02/06/2019,10:00,INJURED,41,Pedestrian,M
03/07/2017,17:00,INJURED,28,Pedestrian,M
06/19/2017,8:40,INJURED,62,Pedestrian,F
06/27/2018,12:45,INJURED,82,Pedestrian,F
03/02/2018,11:00,INJURED,49,Pedestrian,F
07/17/2018,15:00,INJURED,19,Pedestrian,M
04/21/2019,21:45,INJURED,60,Pedestrian,M
11/21/2017,9:45,INJURED,63,Pedestrian,F
04/02/2018,15:00,INJURED,59,Pedestrian,F
08/07/2017,11:10,INJURED,11,Pedestrian,F
06/29/2017,13:00,INJURED,34,Pedestrian,M
05/18/2017,11:54,INJURED,0,Pedestrian,F
07/25/2017,13:33,INJURED,7,Pedestrian,F
09/21/2019,20:00,INJURED,17,Pedestrian,F
09/13/2017,16:00,KILLED,71,Pedestrian,M
05/19/2018,22:10,INJURED,39,Pedestrian,F
06/07/2017,14:35,INJURED,19,Pedestrian,F
06/26/2018,14:10,INJURED,35,Pedestrian,F
03/09/2017,21:45,INJURED,95,Pedestrian,M
12/08/2017,3:30,INJURED,37,Pedestrian,M
03/17/2017,20:00,INJURED,12,Pedestrian,M
08/04/2019,10:40,INJURED,65,Pedestrian,F
09/02/2017,2:26,INJURED,30,Pedestrian,M
08/21/2017,17:25,INJURED,31,Pedestrian,F
05/05/2019,4:00,INJURED,26,Pedestrian,M
08/14/2018,16:52,KILLED,49,Pedestrian,M
04/23/2018,16:50,INJURED,29,Pedestrian,M
05/06/2019,7:37,INJURED,24,Pedestrian,F
10/06/2017,19:00,INJURED,8,Pedestrian,M
05/23/2017,8:55,NONE,69,Pedestrian,M
05/22/2017,21:05,INJURED,63,Pedestrian,M
05/24/2018,12:00,INJURED,24,Pedestrian,F
04/04/2019,16:00,NONE,54,Pedestrian,M
12/14/2017,9:49,NONE,0,Pedestrian,F
06/16/2019,20:14,INJURED,52,Pedestrian,F
10/08/2018,9:20,INJURED,89,Pedestrian,F
05/10/2017,10:30,INJURED,50,Pedestrian,M
05/30/2018,22:18,INJURED,33,Pedestrian,M
11/24/2017,15:11,INJURED,9,Pedestrian,F
12/18/2018,17:17,INJURED,48,Pedestrian,F
05/21/2019,17:26,INJURED,2,Pedestrian,M
09/26/2018,15:55,INJURED,40,Pedestrian,F
06/24/2017,18:50,INJURED,49,Pedestrian,M
08/06/2018,19:40,INJURED,32,Pedestrian,M
05/11/2019,16:15,INJURED,29,Pedestrian,M
11/22/2017,16:35,INJURED,83,Pedestrian,F
09/09/2017,18:53,INJURED,60,Pedestrian,M
05/12/2017,19:00,INJURED,64,Pedestrian,F
06/08/2019,16:30,INJURED,26,Pedestrian,M
08/26/2017,19:03,INJURED,26,Pedestrian,F
03/22/2019,7:50,INJURED,23,Pedestrian,M
01/03/2018,9:00,NONE,31,Pedestrian,F
02/28/2019,19:08,INJURED,82,Pedestrian,F
02/02/2018,6:30,INJURED,56,Pedestrian,F
01/20/2018,16:50,INJURED,71,Pedestrian,F
12/05/2017,21:00,INJURED,28,Pedestrian,M
02/24/2018,19:38,INJURED,23,Pedestrian,M
11/26/2018,17:00,INJURED,38,Pedestrian,F
06/11/2017,19:00,INJURED,7,Pedestrian,M
04/01/2019,11:00,INJURED,71,Pedestrian,F
05/19/2018,18:07,INJURED,58,Pedestrian,F
04/27/2018,18:40,INJURED,3,Pedestrian,F
10/11/2018,23:00,INJURED,50,Pedestrian,M
11/20/2018,6:45,INJURED,33,Pedestrian,M
06/11/2019,8:55,INJURED,74,Pedestrian,F
03/04/2017,17:30,INJURED,48,Pedestrian,M
04/25/2019,18:35,INJURED,37,Pedestrian,M
03/16/2017,9:09,INJURED,46,Pedestrian,F
09/08/2018,20:45,INJURED,61,Pedestrian,M
04/12/2019,21:00,INJURED,49,Pedestrian,M
01/14/2017,18:00,INJURED,59,Pedestrian,M
06/12/2018,15:43,INJURED,41,Pedestrian,M
01/29/2019,12:30,INJURED,80,Pedestrian,M
12/21/2017,10:59,INJURED,45,Pedestrian,F
12/10/2018,16:58,INJURED,65,Pedestrian,F
05/24/2019,11:43,INJURED,76,Pedestrian,M
06/29/2018,16:05,INJURED,56,Pedestrian,M
09/05/2019,17:50,INJURED,58,Pedestrian,F
11/29/2017,6:30,INJURED,34,Pedestrian,F
09/27/2017,8:40,INJURED,37,Pedestrian,M
01/24/2019,17:50,INJURED,33,Pedestrian,M
07/30/2018,16:17,INJURED,30,Pedestrian,M
10/23/2017,6:30,INJURED,30,Pedestrian,M
09/01/2018,15:35,INJURED,53,Pedestrian,F
03/30/2018,2:55,INJURED,26,Pedestrian,M
06/24/2017,19:17,INJURED,60,Pedestrian,F
10/17/2017,12:45,INJURED,72,Pedestrian,M
08/16/2018,13:37,INJURED,38,Pedestrian,F
04/30/2018,16:10,INJURED,0,Pedestrian,F
04/07/2019,21:41,INJURED,25,Pedestrian,M
03/02/2019,18:40,INJURED,60,Pedestrian,F
09/26/2017,8:10,INJURED,13,Pedestrian,F
08/06/2017,10:41,INJURED,47,Pedestrian,F
06/21/2018,8:11,INJURED,11,Pedestrian,F
11/14/2017,8:14,INJURED,12,Pedestrian,M
08/26/2019,16:00,INJURED,34,Pedestrian,F
02/10/2018,19:35,INJURED,30,Pedestrian,F
12/12/2017,16:49,INJURED,14,Pedestrian,M
05/06/2017,22:10,INJURED,59,Pedestrian,M
09/04/2018,20:00,INJURED,16,Pedestrian,M
12/17/2018,21:33,INJURED,0,Pedestrian,M
03/02/2019,14:07,INJURED,70,Pedestrian,F
06/14/2018,17:35,INJURED,32,Pedestrian,F
10/27/2018,22:00,INJURED,89,Pedestrian,M
01/25/2019,17:18,NONE,70,Pedestrian,F
04/15/2016,11:00,NONE,67,Pedestrian,M
05/19/2017,14:25,INJURED,20,Pedestrian,F
01/10/2019,8:05,INJURED,65,Pedestrian,F
09/06/2019,8:47,INJURED,64,Pedestrian,F
11/07/2018,7:45,INJURED,25,Pedestrian,F
10/03/2017,18:40,INJURED,0,Pedestrian,M
01/10/2017,20:10,INJURED,4,Pedestrian,F
05/01/2018,9:20,INJURED,56,Pedestrian,M
10/17/2018,17:00,INJURED,6,Pedestrian,F
01/19/2018,11:20,INJURED,76,Pedestrian,M
04/19/2018,23:44,INJURED,-924,Pedestrian,M
12/19/2018,12:24,INJURED,60,Pedestrian,M
05/21/2018,2:30,INJURED,36,Pedestrian,M
06/29/2018,22:45,INJURED,10,Pedestrian,M
07/09/2018,14:50,INJURED,81,Pedestrian,F
01/08/2019,9:07,NONE,36,Pedestrian,M
02/17/2018,18:56,INJURED,53,Pedestrian,M
06/20/2018,4:50,INJURED,62,Pedestrian,M
01/02/2019,9:15,INJURED,65,Pedestrian,F
01/17/2019,8:40,INJURED,34,Pedestrian,F
10/27/2018,19:05,INJURED,80,Pedestrian,M
04/13/2018,15:00,INJURED,75,Pedestrian,M
03/22/2018,7:00,INJURED,12,Pedestrian,F
07/02/2019,18:00,INJURED,31,Pedestrian,F
05/18/2017,18:35,INJURED,11,Pedestrian,M
01/28/2018,5:30,INJURED,24,Pedestrian,F
12/17/2018,14:37,INJURED,26,Pedestrian,F
06/15/2017,20:33,INJURED,23,Pedestrian,F
08/15/2018,16:30,INJURED,30,Pedestrian,M
10/30/2018,17:20,INJURED,26,Pedestrian,M
03/11/2019,6:50,NONE,53,Pedestrian,F
05/09/2018,2:15,INJURED,53,Pedestrian,M
06/15/2019,16:00,INJURED,56,Pedestrian,
12/11/2018,17:26,INJURED,30,Pedestrian,F
08/10/2019,21:53,INJURED,14,Pedestrian,M
12/06/2018,17:00,INJURED,16,Pedestrian,F
05/26/2018,17:38,INJURED,30,Pedestrian,M
09/20/2019,18:30,INJURED,73,Pedestrian,F
12/15/2018,22:40,INJURED,34,Pedestrian,F
07/26/2017,18:15,INJURED,20,Pedestrian,F
07/06/2017,9:35,INJURED,69,Pedestrian,M
09/28/2017,17:35,INJURED,14,Pedestrian,F
01/20/2018,14:30,INJURED,90,Pedestrian,M
09/14/2017,2:20,INJURED,40,Pedestrian,M
05/06/2019,16:00,INJURED,18,Pedestrian,F
03/23/2018,17:51,INJURED,13,Pedestrian,M
03/03/2017,19:14,INJURED,62,Pedestrian,M
12/28/2018,17:08,INJURED,47,Pedestrian,F
02/09/2019,17:16,INJURED,20,Pedestrian,M
01/13/2017,13:00,INJURED,5,Pedestrian,M
10/06/2018,21:50,INJURED,36,Pedestrian,M
06/21/2017,18:40,INJURED,9,Pedestrian,M
12/14/2017,10:30,INJURED,62,Pedestrian,F
12/03/2018,9:03,INJURED,75,Pedestrian,F
01/15/2018,16:57,INJURED,71,Pedestrian,M
01/18/2019,21:40,INJURED,57,Pedestrian,F
11/05/2018,20:00,INJURED,42,Pedestrian,M
02/24/2019,15:01,INJURED,20,Pedestrian,F
02/24/2019,0:09,INJURED,22,Pedestrian,F
07/14/2017,0:30,NONE,21,Pedestrian,M
11/27/2017,17:20,INJURED,31,Pedestrian,F
07/14/2018,13:24,INJURED,85,Pedestrian,F
01/29/2019,19:00,INJURED,76,Pedestrian,M
10/03/2019,15:50,INJURED,45,Pedestrian,M
05/16/2019,15:15,INJURED,42,Pedestrian,F
11/12/2017,17:36,INJURED,38,Pedestrian,F
06/19/2017,16:10,INJURED,41,Pedestrian,F
12/19/2016,7:50,INJURED,54,Pedestrian,F
09/24/2019,11:27,INJURED,52,Pedestrian,M
03/06/2017,8:10,INJURED,16,Pedestrian,F
04/03/2018,21:50,INJURED,18,Pedestrian,M
03/26/2017,13:10,INJURED,38,Pedestrian,F
02/17/2017,11:40,INJURED,62,Pedestrian,F
10/24/2018,5:33,INJURED,55,Pedestrian,F
02/08/2018,18:00,INJURED,67,Pedestrian,F
11/09/2018,20:35,INJURED,32,Pedestrian,M
07/13/2019,15:15,INJURED,52,Pedestrian,M
09/16/2018,21:27,INJURED,22,Pedestrian,F
10/21/2018,16:30,INJURED,17,Pedestrian,M
10/30/2017,22:00,INJURED,22,Pedestrian,F
02/07/2018,6:40,INJURED,28,Pedestrian,M
12/21/2018,15:15,INJURED,36,Pedestrian,F
09/15/2017,16:30,INJURED,32,Pedestrian,M
05/20/2017,16:50,INJURED,33,Pedestrian,F
08/03/2017,14:50,INJURED,37,Pedestrian,M
04/11/2017,15:30,INJURED,56,Pedestrian,F
12/25/2017,1:35,INJURED,28,Pedestrian,M
09/25/2018,18:23,INJURED,13,Pedestrian,F
08/29/2018,15:40,INJURED,49,Pedestrian,F
02/11/2018,9:50,INJURED,63,Pedestrian,F
09/10/2018,1:05,INJURED,26,Pedestrian,M
08/15/2019,11:20,NONE,,Pedestrian,M
10/03/2017,7:55,INJURED,40,Pedestrian,F
03/24/2017,17:30,INJURED,56,Pedestrian,F
08/11/2019,20:30,INJURED,52,Pedestrian,M
06/13/2018,10:11,INJURED,21,Pedestrian,F
11/05/2018,14:40,KILLED,69,Pedestrian,F
05/16/2018,13:50,INJURED,77,Pedestrian,M
06/20/2019,20:00,INJURED,20,Pedestrian,M
09/13/2017,9:35,INJURED,32,Pedestrian,M
02/03/2019,18:03,INJURED,58,Pedestrian,M
03/01/2017,11:25,NONE,0,Pedestrian,F
01/30/2018,19:10,INJURED,83,Pedestrian,F
06/19/2019,9:44,NONE,46,Pedestrian,M
06/28/2017,20:05,INJURED,26,Pedestrian,M
09/02/2018,19:30,NONE,13,Pedestrian,M
05/08/2019,5:24,KILLED,93,Pedestrian,F
12/14/2017,6:15,INJURED,38,Pedestrian,F
11/03/2018,21:42,KILLED,73,Pedestrian,M
01/31/2017,14:30,INJURED,41,Pedestrian,F
05/30/2017,9:50,INJURED,41,Pedestrian,M
08/27/2018,11:31,INJURED,9,Pedestrian,M
04/04/2019,15:50,INJURED,25,Pedestrian,F
01/03/2019,17:21,INJURED,29,Pedestrian,M
08/12/2017,23:12,INJURED,28,Pedestrian,F
04/08/2019,16:17,INJURED,27,Pedestrian,F
04/09/2019,7:45,INJURED,13,Pedestrian,F
11/21/2018,16:20,INJURED,22,Pedestrian,F
02/13/2017,0:00,INJURED,60,Pedestrian,F
08/25/2018,9:30,INJURED,53,Pedestrian,F
03/02/2018,20:55,INJURED,26,Pedestrian,F
06/03/2018,11:46,INJURED,79,Pedestrian,M
01/03/2019,18:50,INJURED,52,Pedestrian,F
08/04/2018,14:20,INJURED,28,Pedestrian,M
07/24/2019,17:19,INJURED,34,Pedestrian,F
08/12/2017,2:24,INJURED,24,Pedestrian,M
04/30/2019,21:44,INJURED,83,Pedestrian,M
06/17/2018,23:20,KILLED,62,Pedestrian,M
03/08/2017,17:30,INJURED,20,Pedestrian,F
11/06/2017,11:15,INJURED,21,Pedestrian,F
12/24/2018,15:30,INJURED,13,Pedestrian,U
09/08/2017,20:20,NONE,66,Pedestrian,M
05/18/2017,15:45,INJURED,27,Pedestrian,M
10/27/2018,19:04,INJURED,14,Pedestrian,M
10/16/2019,20:43,INJURED,21,Pedestrian,F
10/22/2018,15:50,INJURED,6,Pedestrian,F
03/03/2019,18:53,INJURED,27,Pedestrian,M
06/11/2018,11:45,INJURED,28,Pedestrian,F
01/23/2017,20:18,INJURED,20,Pedestrian,F
12/26/2017,1:10,INJURED,53,Pedestrian,M
07/19/2018,19:44,INJURED,19,Pedestrian,F
07/15/2017,22:30,INJURED,50,Pedestrian,F
12/17/2017,18:00,INJURED,39,Pedestrian,M
01/26/2019,14:10,INJURED,34,Pedestrian,F
07/25/2019,15:40,INJURED,35,Pedestrian,M
06/20/2017,8:20,INJURED,35,Pedestrian,F
01/28/2019,8:07,INJURED,7,Pedestrian,F
06/19/2017,13:25,INJURED,73,Pedestrian,F
05/10/2017,8:30,NONE,20,Pedestrian,F
10/25/2018,8:50,INJURED,35,Pedestrian,F
03/24/2018,0:44,INJURED,19,Pedestrian,F
12/09/2017,21:50,INJURED,55,Pedestrian,M
10/17/2017,1:10,INJURED,27,Pedestrian,M
05/18/2017,11:54,INJURED,39,Pedestrian,M
01/21/2019,18:45,INJURED,62,Pedestrian,M
12/26/2018,20:00,INJURED,46,Pedestrian,F
04/03/2019,0:20,NONE,52,Pedestrian,F
01/05/2019,3:00,INJURED,33,Pedestrian,F
04/08/2018,21:40,INJURED,57,Pedestrian,F
01/09/2018,19:33,NONE,0,Pedestrian,F
02/05/2018,6:50,INJURED,66,Pedestrian,M
02/12/2018,6:15,INJURED,65,Pedestrian,M
07/13/2018,22:45,INJURED,27,Pedestrian,F
02/26/2018,16:02,INJURED,39,Pedestrian,F
04/02/2019,14:25,NONE,11,Pedestrian,M
07/13/2017,8:33,INJURED,49,Pedestrian,F
12/07/2018,7:00,INJURED,32,Pedestrian,F
10/23/2017,5:56,INJURED,58,Pedestrian,M
07/17/2018,15:40,INJURED,67,Pedestrian,F
05/10/2017,15:03,INJURED,13,Pedestrian,M
01/21/2018,20:14,INJURED,22,Pedestrian,F
01/24/2017,22:40,INJURED,64,Pedestrian,F
06/23/2017,12:30,INJURED,54,Pedestrian,F
12/13/2018,6:00,INJURED,50,Pedestrian,F
11/26/2017,13:20,INJURED,4,Pedestrian,F
12/01/2018,20:48,INJURED,24,Pedestrian,M
06/02/2017,15:55,INJURED,24,Pedestrian,F
03/10/2018,17:05,INJURED,24,Pedestrian,M
12/01/2018,18:33,INJURED,38,Pedestrian,F
11/19/2017,2:57,INJURED,29,Pedestrian,M
03/24/2017,17:00,INJURED,57,Pedestrian,M
05/09/2018,17:57,INJURED,20,Pedestrian,M
01/23/2018,7:56,INJURED,10,Pedestrian,M
07/12/2019,20:40,INJURED,23,Pedestrian,F
02/11/2018,19:05,INJURED,59,Pedestrian,M
03/14/2019,21:20,INJURED,42,Pedestrian,M
07/03/2017,2:20,INJURED,22,Pedestrian,F
10/04/2019,22:00,INJURED,75,Pedestrian,F
12/17/2017,19:45,INJURED,51,Pedestrian,F
01/24/2018,14:45,INJURED,10,Pedestrian,M
02/27/2018,8:10,INJURED,15,Pedestrian,F
09/27/2017,8:50,INJURED,5,Pedestrian,M
10/03/2017,15:05,INJURED,25,Pedestrian,F
01/24/2017,20:25,INJURED,8,Pedestrian,M
01/25/2019,12:45,INJURED,70,Pedestrian,M
06/07/2017,16:10,INJURED,59,Pedestrian,M
12/10/2018,12:45,INJURED,80,Pedestrian,M
09/06/2017,17:10,INJURED,32,Pedestrian,F
02/21/2018,18:32,INJURED,34,Pedestrian,F
09/12/2019,14:30,INJURED,18,Pedestrian,F
01/05/2019,17:30,INJURED,39,Pedestrian,F
02/04/2019,2:55,INJURED,38,Pedestrian,M
09/29/2017,14:50,INJURED,58,Pedestrian,F
03/13/2017,19:45,INJURED,51,Pedestrian,M
02/04/2019,9:40,INJURED,42,Pedestrian,M
08/31/2018,9:15,INJURED,19,Pedestrian,F
08/01/2017,15:20,INJURED,12,Pedestrian,F
12/14/2017,9:40,INJURED,15,Pedestrian,F
03/19/2019,21:18,INJURED,34,Pedestrian,M
10/08/2018,15:25,INJURED,11,Pedestrian,M
01/21/2017,15:05,INJURED,61,Pedestrian,F
08/12/2017,16:25,INJURED,13,Pedestrian,M
08/19/2018,12:30,INJURED,33,Pedestrian,M
